Producto,CodigoOrigen,Codigo,Categoria,Proveedor,Deposito,Ubicacion,Cantidad,StockSeguridad
TEE MACHO 1/2 ROSCA 3/8 NYLON,JC60-8-6NPG,1996,Insumos,Clack Corp.,Anaya 2710,,15,10
TEE MACHO 1/2X1/2 ROSCA KYNAR,JC60-8-8KPG,1720,Insumos,Clack Corp.,Anaya 2710,,15,10
"TEE PPL 1/2""",20010052,156,Insumos,Clack Corp.,Anaya 2710,,15,10
TEE PVC 25MM,,465,Insumos,Clack Corp.,Anaya 2710,,15,10
TEE PVC 32MM,,332,Insumos,Clack Corp.,Anaya 2710,,15,10
TEE PVC 40MM,,333,Insumos,Clack Corp.,Anaya 2710,,15,10
TEE PVC 50MM,,334,Insumos,Clack Corp.,Anaya 2710,,15,10
"TEE SANITARIA 1 - 1/2"" INOX",,1053,Insumos,Clack Corp.,Anaya 2710,,15,10
"TEE UNION 1/4"" NYLON",JC70-4-NPG,1997,Insumos,Clack Corp.,Anaya 2710,,15,10
TEFLON ENDCAP HV-2IN,CMT800,1355,Insumos,Clack Corp.,Anaya 2710,,15,10
TEFLON ENDCAP NONHV 2IN,POE250,1619,Insumos,Clack Corp.,Anaya 2710,,15,10
TEFLON ENDCAP-HV 1IN,RCC54,1788,Insumos,Clack Corp.,Anaya 2710,,15,10
TEFLON ENDCAP-NONHV 1IN,RCC58,1789,Insumos,Clack Corp.,Anaya 2710,,15,10
TEMPORIZADOR,TEMPO,279,Insumos,Clack Corp.,Anaya 2710,,15,10
TEMPORIZADOR DE PULSO MULTIFUNCION,,504,Insumos,Clack Corp.,Anaya 2710,,15,10
TEMPORIZADOR PARA VALVULA,,1732,Insumos,Clack Corp.,Anaya 2710,,15,10
"TERM, ENCH HEMBRA AZUL AISL 6.7MM",LCT5288,2749,Insumos,Clack Corp.,Anaya 2710,,15,10
TERMICO 12 A 16A PARA CONTACT,MOE4724,2571,Insumos,Clack Corp.,Anaya 2710,,15,10
TERMICO 9 A 12A PARA CONTACTOR,MOE4722,2570,Insumos,Clack Corp.,Anaya 2710,,15,10
TERMINAL TUBULAR HUECO 1MM ROJO,LCT6114,2720,Insumos,Clack Corp.,Anaya 2710,,15,10
TERMINAL TUBULAR HUECO 2x1MM ROJO,LCT6154,2721,Insumos,Clack Corp.,Anaya 2710,,15,10
TERMINALES DE CABLE 1MM,,2792,Insumos,Clack Corp.,Anaya 2710,,15,10
TERMINALES DE CABLE 2MM,,2793,Insumos,Clack Corp.,Anaya 2710,,15,10
TERMOMAGNETICA BIPOLAR 10A,MOE0210,2561,Insumos,Clack Corp.,Anaya 2710,,15,10
TERMOMAGNETICA TRIFASICA 20A,MOE0320,2560,Insumos,Clack Corp.,Anaya 2710,,15,10
"TEST 3 EN 1 DETECTOR DE ALCALIIDAD TOTAL (0-240), CLORO LIBRE (0-10) Y PH  (6,2-9,0)",,2131,Insumos,Clack Corp.,Anaya 2710,,15,10
TEST DE ABLANDADOR,TESTQBLA2,1215,Insumos,Clack Corp.,Anaya 2710,,15,10
TEST DE ABLANDADOR AP,G8,1585,Insumos,Clack Corp.,Anaya 2710,,15,10
TEST DE CLORO 25CC,TEST45783,1086,Insumos,Clack Corp.,Anaya 2710,,15,10
TEST DETECTOR DE CLORO LIBRE (RANGO DE 0 - 200 ppm),,2129,Insumos,Clack Corp.,Anaya 2710,,15,10
TEST DETECTOR DE DUREZA (RANGO 0-1000 ppm),,2130,Insumos,Clack Corp.,Anaya 2710,,15,10
TEST DETECTOR DE DUREZA (RANGO 0-425 ppm),,2134,Insumos,Clack Corp.,Anaya 2710,,15,10
TEST DETECTOR DE PERACETICO (RANGO 0-160 ppm),,2132,Insumos,Clack Corp.,Anaya 2710,,15,10
"TEST DETECTOR DE PH (RANGO 6,2 - 9,0 ppm)",,2128,Insumos,Clack Corp.,Anaya 2710,,15,10
TEST DUREZA 5 - 120 PPM,,7102,Insumos,Clack Corp.,Anaya 2710,,15,10
Test Formol,FM239-50,514,Insumos,Clack Corp.,Anaya 2710,,15,10
TEST RESIDUAL PERACETICO 100U,K100 0100,7101,Insumos,RPC,Anaya 2710,,200,50
TESTER ALTO VOLTAJE,ST40,1669,Insumos,Clack Corp.,Anaya 2710,,15,10
TIJERA CORTA TUBOS J.G,TC,323,Insumos,Clack Corp.,Anaya 2710,,15,10
TMHL 30 / VELA DIF INF WS2 30X72,D7180-09,2828,Insumos,Clack Corp.,Anaya 2710,,15,10
TMHL 36 / VELA DIF INF WS2 36X72,D7181-09,2829,Insumos,Clack Corp.,Anaya 2710,,15,10
TOMA CORRIENTE (SHUCO),,1334,Insumos,Clack Corp.,Anaya 2710,,15,10
TOMA CORRIENTE INDUSTRIAL 380V,PCE2044,2762,Insumos,Clack Corp.,Anaya 2710,,15,10
TOMA DE MUESTREO,,438,Insumos,Clack Corp.,Anaya 2710,,15,10
TOP BAFFIE 6X3X3,DKSTSF3,2767,Insumos,Clack Corp.,Anaya 2710,,15,10
TOPE DE GOMA (PATINES/PORTATIL),,2804,Insumos,Clack Corp.,Anaya 2710,,15,10
TOPE ENTRADA TUBO MEMB 8X40,10193,2958,Insumos,Clack Corp.,Anaya 2710,,15,10
TOPE SALIDA TUBO MEMB 8X40,10192,2957,Insumos,Clack Corp.,Anaya 2710,,15,10
TORNEADO CONECTOR,,2419,Insumos,Clack Corp.,Anaya 2710,,15,10
TORNEADO HANSEN,,1863,Insumos,Clack Corp.,Anaya 2710,,15,10
TOTE OXIDIAL 1100 KG,,1294,Insumos,Clack Corp.,Anaya 2710,,15,10
TRAMPA DE OZONO,VJB150,1184,Insumos,Clack Corp.,Anaya 2710,,15,10
TRANS. ALTO VOLTAJE CD10,ELTR105,1508,Insumos,Clack Corp.,Anaya 2710,,15,10
TRANSF. ELECTRON. ENCHUFE 220-110 1600W,MIN0018,2724,Insumos,Clack Corp.,Anaya 2710,,15,10
Transformador 110V-12V-NO VEND,V3186,1419,Insumos,Clack Corp.,Anaya 2710,,15,10
Transformador 220V - 12v,V3186EU,1382,Insumos,Clack Corp.,Anaya 2710,,15,10
TRANSFORMADOR 24V WS2,V3461EU,1573,Insumos,Clack Corp.,Anaya 2710,,15,10
TRANSFORMADOR ALTO VOLT.CD10AD,ELTR100,1507,Insumos,Clack Corp.,Anaya 2710,,15,10
TRANSFORMADOR BLUE WHITE,71000-310,699,Insumos,Clack Corp.,Anaya 2710,,15,10
"TRIPLE CARCASA P/FILTRO 20""X4,5"" C/ESTRUCTURA",REBOS1214,159,Insumos,Clack Corp.,Anaya 2710,,15,10
"TRIPLE CARCASA P/FILTRO 20""X4,5"" S/ESTRUCTUROA - C/SOPORTE",VALCLO422,204,Insumos,Clack Corp.,Anaya 2710,,15,10
TRUCK RAMP A TYPE,KCQ202,2312,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBE - BLK/4 BWCAP/OVERFLOW PA,H7018,2459,Insumos,Clack Corp.,Anaya 2710,,15,10
"tube pq-pa, festo",177731,2378,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO 1/2 BOMBA DOSIF,E00001-100,2964,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO 1/2 BOMBA DOSIF RESISTENTE UV,E00074-100,2967,Insumos,Clack Corp.,Anaya 2710,,15,10
"TUBO 1/2"" AMARILLO",TU-12-YW,2174,Insumos,Clack Corp.,Anaya 2710,,15,10
"TUBO 1/2"" GRIS",TU-12-GR,2173,Insumos,Clack Corp.,Anaya 2710,,15,10
"Tubo 1/4"" Negro J.G",PE-08-BI-0500F-E,337,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO 3/4 PEX (300FT/90M),A1250750,2830,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO 3/8 RESISTENTE UV,E00075-100,2963,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO AZUL 1/2 J.G (METROS),PE-16-GI-0250F-B,320,Insumos,Clack Corp.,Anaya 2710,,15,10
"Tubo azul 5x16""  J.G.",PE-10-CI-0500F-B,1534,Insumos,Clack Corp.,Anaya 2710,,15,10
"TUBO BLANCO 1/2""J.G (METROS)",PE-16-GI-0250F-W,396,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO CUARZO STERILIGHT QS-012,QS-012,223,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO CUARZO STERILIGHT QS01,QS-001,1971,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO CUARZO STERILIGHT QS32,QS-320,1974,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO CUARZO STERILIGHT QS330,QS-330,1980,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO CUARZO STERILIGHT QS463,QS-463,1973,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO CUARZO STERILIGHT QS740,QS-740,1782,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO CUARZO STERILIGHT QS810,QS-810,1972,Insumos,Clack Corp.,Anaya 2710,,15,10
Tubo de cuarzo p/ UV Aquafine,3198,509,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO DE CUARZO STERILIGHTQS950,QS 950,1801,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO DE NYLON RIGIDO 18 MM-14MM,PA-RM1814-3M-20B,2074,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO DE SILICONA,,1811,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO NATURAL 1/2 J.G (METROS),PE-16-GI-0250F-N,319,Insumos,Clack Corp.,Anaya 2710,,15,10
"Tubo Natural 1/4"" J.G (METROS)",PE-08-BI-0500F-N,339,Insumos,Clack Corp.,Anaya 2710,,15,10
"Tubo natural 3/8"" J.G.",PE-12-EI-0500F-N,343,Insumos,Clack Corp.,Anaya 2710,,15,10
"Tubo Natural 5/16"" J.G (METROS)",PE-10-CI-0500F-N,341,Insumos,Clack Corp.,Anaya 2710,,15,10
"Tubo Negro 3/8"" J.G",PE-12-EI-0500F-E,342,Insumos,Clack Corp.,Anaya 2710,,15,10
"TUBO NEGRO 5/16"" J.G (METROS)",PE-10-CI-0500F-E,340,Insumos,Clack Corp.,Anaya 2710,,15,10
"TUBO NEGRO J.G 1/2"" (METROS)",PE-16-GI-0250F-E,321,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO NYLON RIGIDO 22MM-18MM,PA-RM2218-3M-20B,2075,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO P/CONEXION COLUMNA A BOMB,20050,2549,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO PEX JG 3/4 BLANCO (30 MTS),,221,Insumos,Clack Corp.,Anaya 2710,,15,10
"TUBO POLIETILENO 1/2"" AZUL",TU-12-BU,2063,Insumos,Clack Corp.,Anaya 2710,,15,10
"TUBO POLIETILENO 1/2"" NEGRO",TU-12-BK,2062,Insumos,Clack Corp.,Anaya 2710,,15,10
"TUBO POLIETILENO 1/4"" BLANCO",TU-14-WT,2058,Insumos,Clack Corp.,Anaya 2710,,15,10
"TUBO POLIETILENO 1/4"" NEGRO",TU-14-BK,1823,Insumos,Clack Corp.,Anaya 2710,,15,10
"TUBO POLIETILENO 1/4"" ROJO",TU-14-RD,2057,Insumos,Clack Corp.,Anaya 2710,,15,10
"TUBO POLIETILENO 3/8"" BLANCO",TU-38-WT,2059,Insumos,Clack Corp.,Anaya 2710,,15,10
"TUBO POLIETILENO ½"" BLANCO",TU-12-WT,1923,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO RAUTITAN FLEX 25X3.5X50,130390-050,2337,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO RAUTITAN HIS 25X3.5 TRANS,1370301050,2478,Insumos,Clack Corp.,Anaya 2710,,15,10
"TUBO ROJO 1/2"" J.G",PE-16-GI-0250F-R,322,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO ROJO 3/8  (150 METROS),,398,Insumos,Clack Corp.,Anaya 2710,,15,10
TUBO WALCHEM 3/8 X METRO,E00002,2906,Insumos,Clack Corp.,Anaya 2710,,15,10
TUERCA PARA MONTAJE EN LINEA,102586,2893,Insumos,Clack Corp.,Anaya 2710,,15,10
TURBIDIMETRO,TUR-2200,2860,Insumos,Clack Corp.,Anaya 2710,,15,10
UF FILTRO EN LINEA 1000,MEMCAR421,29,Insumos,Clack Corp.,Anaya 2710,,15,10
UF FILTRO EN LINEA 2000 L/H (pipe line),,100,Insumos,Clack Corp.,Anaya 2710,,15,10
UF FILTRO EN LINEA 600,VALV10002,23,Insumos,Clack Corp.,Anaya 2710,,15,10
"ULTRA FILTRO PLISADO 0,2UM",,380,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNIDIRECCIONAL 1/2"" KYNAR",CV-8-K,2512,Insumos,Clack Corp.,Anaya 2710,,15,10
UNION 1/2 CTS J.G,PEI0420,414,Insumos,Clack Corp.,Anaya 2710,,15,10
UNION 18MM J.G,PM0418E,475,Insumos,Clack Corp.,Anaya 2710,,15,10
UNION 22MM J.G,PM0422E,476,Insumos,Clack Corp.,Anaya 2710,,15,10
UNION 3/4 CTS J.G,PEI0428,415,Insumos,Clack Corp.,Anaya 2710,,15,10
UNION 3/4 J.G.,PEI4628,417,Insumos,Clack Corp.,Anaya 2710,,15,10
UNION 3/8 KYNAR,JC15-6KPG,1716,Insumos,Clack Corp.,Anaya 2710,,15,10
UNION 40 MM PVC,39510061,2522,Insumos,Clack Corp.,Anaya 2710,,15,10
UNION CODO 1/2 CTS J.G,PEI0320,412,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION CODO 1/2"" J.G.",PEI4620,416,Insumos,Clack Corp.,Anaya 2710,,15,10
UNION CODO 3/4 CTS J.G,PEI0328,413,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION CODO 3/4"" (POLISULFONA)",PSEI0328E,2824,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION DOBLE 1"" PPL",20010060,2209,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION DOBLE 1/2""",20010058,2207,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION DOBLE 20""",,2261,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION DOBLE 25""",39510059,2262,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION DOBLE 3/4""",20010059,2208,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION DOBLE 32"" PVC",39510060,2263,Insumos,Clack Corp.,Anaya 2710,,15,10
UNION DOBLE 50 MM PVC,39510062,1337,Insumos,Clack Corp.,Anaya 2710,,15,10
UNION EN U 1/2 J.G,PIUB16S,317,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION INOX 1"" LISO",,256,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION INOX 1,5"" LISO",,258,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION INOX 2"" LISO",,264,Insumos,Clack Corp.,Anaya 2710,,15,10
UNION PVC 25MM,,466,Insumos,Clack Corp.,Anaya 2710,,15,10
UNION PVC 32NN,,360,Insumos,Clack Corp.,Anaya 2710,,15,10
UNION PVC 50MM,HSUV-SS-5-2,364,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION TE  1/4"" J.G",PI0208S,306,Insumos,Clack Corp.,Anaya 2710,,15,10
UNION TE  3/4 J.G,PEI0228,411,Insumos,Clack Corp.,Anaya 2710,,15,10
UNION TE 1/2,PEI0220,410,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION TE 1/2"" J.G",PI0216S,308,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION TE 3/4"" (POLISULFONA)",PSEI0228E,2825,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION TE 3/4"" C/TUBO (POLISULFONA)",PSEI532828E,2826,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION TE 3/8"" J.G",PI0212S,307,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION TUBO 1/2"" KYNAR",JC15-8KPG,2613,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION TUBO 1/4"" KYNAR",JC15-4-KPG,2612,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION TUBO-TUBO 1/2"" J.G",PI0416S,314,Insumos,Clack Corp.,Anaya 2710,,15,10
"UNION TUBO-TUBO 1/4"" JG",PI0408S,309,Insumos,Clack Corp.,Anaya 2710,,15,10
UNION TUBO-TUBO 3/8 J.G,PI0412S,313,Insumos,Clack Corp.,Anaya 2710,,15,10
UPGRADE S12Q - KIT LUMINOR,,1642,Insumos,Clack Corp.,Anaya 2710,,15,10
UPGRADE S1Q - KIT LUMINOR,,1638,Insumos,Clack Corp.,Anaya 2710,,15,10
UPGRADE S2Q - KIT LUMINOR,,1639,Insumos,Clack Corp.,Anaya 2710,,15,10
UPGRADE S5Q - KIT LUMINOR,,1640,Insumos,Clack Corp.,Anaya 2710,,15,10
UPGRADE S8Q - KIT LUMINOR,,1641,Insumos,Clack Corp.,Anaya 2710,,15,10
"VAL.SOLEN. 1/*4"" 2/V P/",8731VALSO,1151,Insumos,Clack Corp.,Anaya 2710,,15,10
"VALV UNIDIRECCIÓNAL 1/4"" VITON",CKV60,1675,Insumos,Clack Corp.,Anaya 2710,,15,10
"VALV UNIDIRECCIONAL 3/16""CD200",CKV55,1674,Insumos,Clack Corp.,Anaya 2710,,15,10
VALV. REG. PRESIÓN EQ. GEN. O2,OXS362,1672,Insumos,Clack Corp.,Anaya 2710,,15,10
"VALVULA 2 VIAS INOX - 3 PIEZAS ACTUADOR ELECT 220V -  2""",,2161,Insumos,Clack Corp.,Anaya 2710,,15,10
"VALVULA 2 VIAS INOX - 3 PIEZAS ACTUADOR ELECT 220V - 1,1/2""",,2160,Insumos,Clack Corp.,Anaya 2710,,15,10
"VALVULA 2 VIAS INOX - 3 PIEZAS ACTUADOR ELECT 220V - 1,1/4""",,2156,Insumos,Clack Corp.,Anaya 2710,,15,10
VALVULA 3 VIAS 24V CD10,SV220,1515,Insumos,Clack Corp.,Anaya 2710,,15,10
"VALVULA 3 VIAS INOX - ACTUADOR ELECT 220V 1,1/2""",,2154,Insumos,Clack Corp.,Anaya 2710,,15,10
"VALVULA 3 VIAS INOX - ACTUADOR ELECT 220V 2""",,2159,Insumos,Clack Corp.,Anaya 2710,,15,10
"VALVULA 3 VIAS INOX - ACTUADOR ELECT 24V 3/4""",,2155,Insumos,Clack Corp.,Anaya 2710,,15,10
VALVULA 63 MM PVC,,2933,Insumos,Clack Corp.,Anaya 2710,,15,10
"VALVULA AGUJA INOX 1/2""",NEED-12,1523,Insumos,Clack Corp.,Anaya 2710,,15,10
"VALVULA AGUJA INOX 3/4""",NEED-34,1889,Insumos,Clack Corp.,Anaya 2710,,15,10
"VÁLVULA AGUJA INOX. 3/4"" NPT",ACC,1261,Insumos,Clack Corp.,Anaya 2710,,15,10
VALVULA AUTOM. CLACK WS125CI,,1939,Insumos,Clack Corp.,Anaya 2710,,15,10
VALVULA AUTOM. WS2EI,V2EE,1562,Insumos,Clack Corp.,Anaya 2710,,15,10
VALVULA AUTOMATICA CLACK WS1,V1D,1064,Insumos,Clack Corp.,Anaya 2710,,15,10
VALVULA AUTOMATICA CLACK WS1.5,V150EIDMF-03,1561,Insumos,Clack Corp.,Anaya 2710,,15,10
VALVULA AUTOMATICA CLACK WS125,V125EIDMF-03,1029,Insumos,Clack Corp.,Anaya 2710,,15,10
VALVULA AUTOMATICA CLACK WS1CI,V1CI,1832,Insumos,Clack Corp.,Anaya 2710,,15,10
VALVULA AUTOMATICA CLACK WS1EI,V1EIDMF-03,1833,Equipos,Clack Corp.,Anaya 2710,,12,5
VALVULA AUTOMATICA WS2CI,V2CIDMD-03,2003,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA AUTOMATICA WS2H,V2HDME-03,1563,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA CLACK WS1MV,V1MVDTE-MS,2652,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA CLACK WS1TC,,1378,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA DE 1"" ESFERICA INOX",AQF HV 1212TT,1817,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA DE 1/2""",AQF HV 1212MT,1815,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA DE 1/4""",AQF HV 1414TT,1331,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA DE 1/4"" METALICA P/L",VALPL1479,1163,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DE 3/4,AQF HV 3838MT,1204,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA DE 3/8""",VALSAL380,148,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA DE 3/8""",AQF HV 3838TT,1816,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA DE ALIVIO 1/2""",,2818,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA DE BRONCE DE 1/2""",VALBR4772,266,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DE CLORADOR,VALCLO746,1109,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DE FLOTADOR,VALBV7845,1099,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DE INOXIDABLE DE 3/4,VALINX104,1181,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DE INYECCION DOSIVAC,DVB411791-PE,2037,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DE INYECCION EHE36,CAN-2VC-8,2616,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DE MUESTREO EN LINEA,,1725,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA DE MUESTREO INOX 3/8""",,1059,Insumos,Clack Corp.,Anaya 2710,,10,0
Válvula de muestreo inoxidable,109977,2482,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DE PIE BOMBA EHE36,E90016,2622,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DE PIE3/8 VC,E90013,2618,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DE PURGA DOSIVAC,DVB410576PE,2038,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA DE PVC 1"" D.U duque",VAPVC8301,1321,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DE SALA 3/8 J.G,PPSV011223W,318,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DE SEGURIDAD 1/2¨BRON,4450,2577,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DE SUCCION DOSIVAC,DVB411351PE,2039,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DEGASIF. WALCHEM 3/8VC,ADV-VC-7,2491,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DOBLE UNION 25MM,,2017,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DOBLE UNION 32MM,,2020,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DOBLE UNION 40MM,,2021,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA DOBLE UNION 50MM,,2022,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA ESFERICA 1""",5476,1871,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA ESFERICA 1/2""",14203,1872,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA ESFERICA 1/4"" INOX",,2820,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA ESFERICA 2 CPOS AISI 304 3/8""",,3015,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA ESFERICA 3/4""",,1002,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA INJECCION  BLUE-WHITE,A-014N-6A,1762,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA INOX 1/4 PARA OSMOSIS,,2748,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA INOXIDABLE 1/2¨,082440,1800,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA INOXIDABLE DE 1/4""",AQF HV 1414MT,1814,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA INYECCION WALCHEM EWN,CAN-1VC-7,2645,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA INYECTORA WALCHEM,,2597,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA MANUAL P/FILTRO,V-FMS,1591,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA MOTORIZADA INOX 1""",,224,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA MUESTREO,,131,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA P/ABLANDADOR,V-SMS,1524,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA RESTRICTORA 3/8,V3330-01,444,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA rosca-tubo 1/4X1/4 J.G,PPSV010822W,357,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA SALMUERA 1700,,1910,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA SALMUERA 454,,1911,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA SALMUERA 454HF,H7070-54F,1909,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA SALMUERA 474,H4600,1991,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA SMC,7311,2076,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA SMC 3/4""",7312,2077,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA tubo-tubo 1/2"" J.G",PISV0416S,324,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA tubo-tubo 3/8"" JG",PISV0412S,404,Insumos,Clack Corp.,Anaya 2710,,10,0
"Válvula tubo-tubo corta 3/8""JG",PISV0412CS,356,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA tubo-tubo3/8X3/8X1/4JG,PPASV121208W,418,Insumos,Clack Corp.,Anaya 2710,,10,0
VALVULA tubo-tubo3/8X3/8X3/8JG,PPASV121212W,419,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA UNIDIRECCIONAL 1"" INOX",,2819,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA UNIDIRECCIONAL 1.1/2"" INOX",,2817,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA UNIDIRECCIONAL 1/2"" INOX",,2030,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA UNIDIRECCIONAL 1/4""",CKV22,2001,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA UNIDIRECCIONAL 3/4"" INOX",VALUNI457,1189,Insumos,Clack Corp.,Anaya 2710,,10,0
"VALVULA UPVC 2 VIAS ACTUADOR NEUMATICO 1,1/2""",,2157,Insumos,Clack Corp.,Anaya 2710,,10,0
VARIADOR VASCO 214 C/SENSOR,AC-01-20,2515,Insumos,Clack Corp.,Anaya 2710,,10,0
VEHICULO,,2942,Insumos,Clack Corp.,Anaya 2710,,10,0
"VELA DIFUSORA INF 14-16 1.05""",D7178-04,1106,Insumos,Clack Corp.,Anaya 2710,,10,0
"VELA DIFUSORA INF 14-16 1.32""",D7178-02,1538,Insumos,Clack Corp.,Anaya 2710,,10,0
"VELA DIFUSORA INF 18-24 1.1/4""",D7179-05,269,Insumos,Clack Corp.,Anaya 2710,,10,0
VENT-AUTO OFF-GAS SERVICEABLE,VAS8,2187,Insumos,Clack Corp.,Anaya 2710,,10,0
VENTILADOR CD10,FA47,1511,Insumos,Clack Corp.,Anaya 2710,,10,0
"VENTURI #484-A KYNAR 3/4"" MPT",VO320,1953,Insumos,Clack Corp.,Anaya 2710,,10,0
VENTURI DE KYNAR #484 ¾MPT FDA,V0143,1412,Insumos,Clack Corp.,Anaya 2710,,10,0
VENTURI DE KYNAR #978 1MPT FDA,VO324,1617,Insumos,Clack Corp.,Anaya 2710,,10,0
